customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
c0000000000000000000000000375,u0000000000000000000000000375,78526,customer_city_25,BA
c0000000000000000000000000376,u0000000000000000000000000376,78798,customer_city_26,BA
c0000000000000000000000000377,u0000000000000000000000000377,97288,customer_city_27,CE
c0000000000000000000000000378,u0000000000000000000000000378,26576,customer_city_28,SP
c0000000000000000000000000379,u0000000000000000000000000379,11363,customer_city_29,CE
c0000000000000000000000000380,u0000000000000000000000000380,83061,customer_city_30,SP
c0000000000000000000000000381,u0000000000000000000000000381,28334,customer_city_31,CE
c0000000000000000000000000382,u0000000000000000000000000382,38653,customer_city_32,ES
c0000000000000000000000000383,u0000000000000000000000000383,8969,customer_city_33,DF
c0000000000000000000000000384,u0000000000000000000000000384,81386,customer_city_34,BA
c0000000000000000000000000385,u0000000000000000000000000385,38105,customer_city_35,SC
c0000000000000000000000000386,u0000000000000000000000000386,72001,customer_city_36,BA
c0000000000000000000000000387,u0000000000000000000000000387,66147,customer_city_37,CE
c0000000000000000000000000388,u0000000000000000000000000388,69603,customer_city_38,CE
c0000000000000000000000000389,u0000000000000000000000000389,11673,customer_city_39,RJ
c0000000000000000000000000390,u0000000000000000000000000390,36534,customer_city_40,DF
c0000000000000000000000000391,u0000000000000000000000000391,92942,customer_city_41,PR
c0000000000000000000000000392,u0000000000000000000000000392,53857,customer_city_42,SC
c0000000000000000000000000393,u0000000000000000000000000393,1350,customer_city_43,PR
c0000000000000000000000000394,u0000000000000000000000000394,42546,customer_city_44,DF
c0000000000000000000000000395,u0000000000000000000000000395,13334,customer_city_45,RS
c0000000000000000000000000396,u0000000000000000000000000396,72511,customer_city_46,RJ
c0000000000000000000000000397,u0000000000000000000000000397,77919,customer_city_47,CE
c0000000000000000000000000398,u0000000000000000000000000398,41784,customer_city_48,SC
c0000000000000000000000000399,u0000000000000000000000000399,90245,customer_city_49,PE
c0000000000000000000000000400,u0000000000000000000000000400,83709,customer_city_0,PE
c0000000000000000000000000401,u0000000000000000000000000401,16112,customer_city_1,DF
c0000000000000000000000000402,u0000000000000000000000000402,72667,customer_city_2,MG
c0000000000000000000000000403,u0000000000000000000000000403,76692,customer_city_3,ES
c0000000000000000000000000404,u0000000000000000000000000404,95913,customer_city_4,PR
c0000000000000000000000000405,u0000000000000000000000000405,89440,customer_city_5,CE
c0000000000000000000000000406,u0000000000000000000000000406,28686,customer_city_6,SC
c0000000000000000000000000407,u0000000000000000000000000407,2602,customer_city_7,MG
c0000000000000000000000000408,u0000000000000000000000000408,51262,customer_city_8,PE
c0000000000000000000000000409,u0000000000000000000000000409,40017,customer_city_9,PE
c0000000000000000000000000410,u0000000000000000000000000410,97034,customer_city_10,DF
c0000000000000000000000000411,u0000000000000000000000000411,75828,customer_city_11,SC
c0000000000000000000000000412,u0000000000000000000000000412,30468,customer_city_12,SP
c0000000000000000000000000413,u0000000000000000000000000413,5229,customer_city_13,PE
c0000000000000000000000000414,u0000000000000000000000000414,38209,customer_city_14,DF
c0000000000000000000000000415,u0000000000000000000000000415,65858,customer_city_15,GO
c0000000000000000000000000416,u0000000000000000000000000416,90700,customer_city_16,RJ
c0000000000000000000000000417,u0000000000000000000000000417,21875,customer_city_17,PR
c0000000000000000000000000418,u0000000000000000000000000418,96046,customer_city_18,SP
c0000000000000000000000000419,u0000000000000000000000000419,45884,customer_city_19,SC
c0000000000000000000000000420,u0000000000000000000000000420,80619,customer_city_20,SC
c0000000000000000000000000421,u0000000000000000000000000421,64602,customer_city_21,PE
c0000000000000000000000000422,u0000000000000000000000000422,69697,customer_city_22,PR
c0000000000000000000000000423,u0000000000000000000000000423,95028,customer_city_23,GO
c0000000000000000000000000424,u0000000000000000000000000424,84087,customer_city_24,RJ
c0000000000000000000000000425,u0000000000000000000000000425,65566,customer_city_25,PE
c0000000000000000000000000426,u0000000000000000000000000426,65983,customer_city_26,MG
c0000000000000000000000000427,u0000000000000000000000000427,52935,customer_city_27,MG
c0000000000000000000000000428,u0000000000000000000000000428,56744,customer_city_28,BA
c0000000000000000000000000429,u0000000000000000000000000429,78717,customer_city_29,GO
c0000000000000000000000000430,u0000000000000000000000000430,78307,customer_city_30,SC
c0000000000000000000000000431,u0000000000000000000000000431,61398,customer_city_31,RS
c0000000000000000000000000432,u0000000000000000000000000432,43869,customer_city_32,DF
c0000000000000000000000000433,u0000000000000000000000000433,97853,customer_city_33,MG
c0000000000000000000000000434,u0000000000000000000000000434,86670,customer_city_34,PE
c0000000000000000000000000435,u0000000000000000000000000435,22402,customer_city_35,ES
c0000000000000000000000000436,u0000000000000000000000000436,17338,customer_city_36,RJ
c0000000000000000000000000437,u0000000000000000000000000437,86459,customer_city_37,SC
c0000000000000000000000000438,u0000000000000000000000000438,49719,customer_city_38,BA
c0000000000000000000000000439,u0000000000000000000000000439,5485,customer_city_39,CE
c0000000000000000000000000440,u0000000000000000000000000440,62536,customer_city_40,SC
c0000000000000000000000000441,u0000000000000000000000000441,5485,customer_city_41,CE
c0000000000000000000000000442,u0000000000000000000000000442,98643,customer_city_42,SC
c0000000000000000000000000443,u0000000000000000000000000443,16765,customer_city_43,DF
c0000000000000000000000000444,u0000000000000000000000000444,20892,customer_city_44,BA
c0000000000000000000000000445,u0000000000000000000000000445,69386,customer_city_45,ES
c0000000000000000000000000446,u0000000000000000000000000446,26345,customer_city_46,PR
c0000000000000000000000000447,u0000000000000000000000000447,10227,customer_city_47,CE
c0000000000000000000000000448,u0000000000000000000000000448,88151,customer_city_48,GO
c0000000000000000000000000449,u0000000000000000000000000449,14626,customer_city_49,CE
c0000000000000000000000000450,u0000000000000000000000000450,52608,customer_city_0,CE
c0000000000000000000000000451,u0000000000000000000000000451,33597,customer_city_1,SC
c0000000000000000000000000452,u0000000000000000000000000452,42015,customer_city_2,BA
c0000000000000000000000000453,u0000000000000000000000000453,10952,customer_city_3,PR
c0000000000000000000000000454,u0000000000000000000000000454,30600,customer_city_4,GO
c0000000000000000000000000455,u0000000000000000000000000455,35544,customer_city_5,ES
c0000000000000000000000000456,u0000000000000000000000000456,14737,customer_city_6,BA
c0000000000000000000000000457,u0000000000000000000000000457,96389,customer_city_7,SP
c0000000000000000000000000458,u0000000000000000000000000458,10307,customer_city_8,BA
c0000000000000000000000000459,u0000000000000000000000000459,66494,customer_city_9,RJ
c0000000000000000000000000460,u0000000000000000000000000460,4624,customer_city_10,BA
c0000000000000000000000000461,u0000000000000000000000000461,71462,customer_city_11,RJ
c0000000000000000000000000462,u0000000000000000000000000462,9580,customer_city_12,RS
c0000000000000000000000000463,u0000000000000000000000000463,85305,customer_city_13,PR
c0000000000000000000000000464,u0000000000000000000000000464,70147,customer_city_14,SP
c0000000000000000000000000465,u0000000000000000000000000465,6861,customer_city_15,PR
c0000000000000000000000000466,u0000000000000000000000000466,24207,customer_city_16,ES
c0000000000000000000000000467,u0000000000000000000000000467,25837,customer_city_17,GO
c0000000000000000000000000468,u0000000000000000000000000468,92097,customer_city_18,ES
c0000000000000000000000000469,u0000000000000000000000000469,32686,customer_city_19,ES
c0000000000000000000000000470,u0000000000000000000000000470,21066,customer_city_20,SC
c0000000000000000000000000471,u0000000000000000000000000471,43160,customer_city_21,RS
c0000000000000000000000000472,u0000000000000000000000000472,32151,customer_city_22,PE
c0000000000000000000000000473,u0000000000000000000000000473,71975,customer_city_23,PR
c0000000000000000000000000474,u0000000000000000000000000474,96591,customer_city_24,PE
c0000000000000000000000000475,u0000000000000000000000000475,68829,customer_city_25,ES
c0000000000000000000000000476,u0000000000000000000000000476,81000,customer_city_26,BA
c0000000000000000000000000477,u0000000000000000000000000477,20925,customer_city_27,MG
c0000000000000000000000000478,u0000000000000000000000000478,3615,customer_city_28,BA
c0000000000000000000000000479,u0000000000000000000000000479,88674,customer_city_29,PR
c0000000000000000000000000480,u0000000000000000000000000480,57747,customer_city_30,RS
c0000000000000000000000000481,u0000000000000000000000000481,45843,customer_city_31,MG
c0000000000000000000000000482,u0000000000000000000000000482,32056,customer_city_32,RJ
c0000000000000000000000000483,u0000000000000000000000000483,82979,customer_city_33,DF
c0000000000000000000000000484,u0000000000000000000000000484,33892,customer_city_34,RS
c0000000000000000000000000485,u0000000000000000000000000485,47938,customer_city_35,CE
c0000000000000000000000000486,u0000000000000000000000000486,42513,customer_city_36,ES
c0000000000000000000000000487,u0000000000000000000000000487,57735,customer_city_37,ES
c0000000000000000000000000488,u0000000000000000000000000488,57229,customer_city_38,BA
c0000000000000000000000000489,u0000000000000000000000000489,76657,customer_city_39,RS
c0000000000000000000000000490,u0000000000000000000000000490,96397,customer_city_40,SC
c0000000000000000000000000491,u0000000000000000000000000491,16776,customer_city_41,SC
c0000000000000000000000000492,u0000000000000000000000000492,51072,customer_city_42,DF
c0000000000000000000000000493,u0000000000000000000000000493,52843,customer_city_43,MG
c0000000000000000000000000494,u0000000000000000000000000494,72448,customer_city_44,SP
c0000000000000000000000000495,u0000000000000000000000000495,84142,customer_city_45,PE
c0000000000000000000000000496,u0000000000000000000000000496,20956,customer_city_46,DF
c0000000000000000000000000497,u0000000000000000000000000497,15770,customer_city_47,SP
c0000000000000000000000000498,u0000000000000000000000000498,52216,customer_city_48,BA
c0000000000000000000000000499,u0000000000000000000000000499,56465,customer_city_49,CE
c0000000000000000000000000500,u0000000000000000000000000500,36800,customer_city_0,SC
c0000000000000000000000000501,u0000000000000000000000000501,59718,customer_city_1,SP
c0000000000000000000000000502,u0000000000000000000000000502,46539,customer_city_2,SC
c0000000000000000000000000503,u0000000000000000000000000503,79484,customer_city_3,RS
c0000000000000000000000000504,u0000000000000000000000000504,52768,customer_city_4,DF
c0000000000000000000000000505,u0000000000000000000000000505,28426,customer_city_5,DF
c0000000000000000000000000506,u0000000000000000000000000506,63710,customer_city_6,PE
c0000000000000000000000000507,u0000000000000000000000000507,41607,customer_city_7,DF
c0000000000000000000000000508,u0000000000000000000000000508,22331,customer_city_8,SP
c0000000000000000000000000509,u0000000000000000000000000509,58422,customer_city_9,GO
c0000000000000000000000000510,u0000000000000000000000000510,22233,customer_city_10,RJ
c0000000000000000000000000511,u0000000000000000000000000511,32939,customer_city_11,GO
c0000000000000000000000000512,u0000000000000000000000000512,55199,customer_city_12,PE
c0000000000000000000000000513,u0000000000000000000000000513,84275,customer_city_13,MG
c0000000000000000000000000514,u0000000000000000000000000514,62592,customer_city_14,DF
c0000000000000000000000000515,u0000000000000000000000000515,44908,customer_city_15,DF
c0000000000000000000000000516,u0000000000000000000000000516,33378,customer_city_16,PR
c0000000000000000000000000517,u0000000000000000000000000517,60606,customer_city_17,DF
c0000000000000000000000000518,u0000000000000000000000000518,72891,customer_city_18,DF
c0000000000000000000000000519,u0000000000000000000000000519,51236,customer_city_19,PR
c0000000000000000000000000520,u0000000000000000000000000520,79606,customer_city_20,ES
c0000000000000000000000000521,u0000000000000000000000000521,80502,customer_city_21,PR
c0000000000000000000000000522,u0000000000000000000000000522,46243,customer_city_22,RS
c0000000000000000000000000523,u0000000000000000000000000523,12792,customer_city_23,CE
c0000000000000000000000000524,u0000000000000000000000000524,62636,customer_city_24,ES
c0000000000000000000000000525,u0000000000000000000000000525,37605,customer_city_25,GO
c0000000000000000000000000526,u0000000000000000000000000526,69612,customer_city_26,ES
c0000000000000000000000000527,u0000000000000000000000000527,19653,customer_city_27,SP
c0000000000000000000000000528,u0000000000000000000000000528,57804,customer_city_28,RJ
c0000000000000000000000000529,u0000000000000000000000000529,61331,customer_city_29,RS
c0000000000000000000000000530,u0000000000000000000000000530,26733,customer_city_30,RJ
c0000000000000000000000000531,u0000000000000000000000000531,29717,customer_city_31,GO
c0000000000000000000000000532,u0000000000000000000000000532,88523,customer_city_32,PE
c0000000000000000000000000533,u0000000000000000000000000533,29698,customer_city_33,PR
c0000000000000000000000000534,u0000000000000000000000000534,49546,customer_city_34,RJ
c0000000000000000000000000535,u0000000000000000000000000535,49072,customer_city_35,PE
c0000000000000000000000000536,u0000000000000000000000000536,81312,customer_city_36,SC
c0000000000000000000000000537,u0000000000000000000000000537,31818,customer_city_37,SC
c0000000000000000000000000538,u0000000000000000000000000538,85451,customer_city_38,PE
c0000000000000000000000000539,u0000000000000000000000000539,18419,customer_city_39,RS
c0000000000000000000000000540,u0000000000000000000000000540,95474,customer_city_40,MG
c0000000000000000000000000541,u0000000000000000000000000541,81245,customer_city_41,PR
c0000000000000000000000000542,u0000000000000000000000000542,31270,customer_city_42,RS
c0000000000000000000000000543,u0000000000000000000000000543,3142,customer_city_43,DF
c0000000000000000000000000544,u0000000000000000000000000544,3711,customer_city_44,RJ
c0000000000000000000000000545,u0000000000000000000000000545,32398,customer_city_45,RJ
c0000000000000000000000000546,u0000000000000000000000000546,71098,customer_city_46,PR
c0000000000000000000000000547,u0000000000000000000000000547,51760,customer_city_47,RS
c0000000000000000000000000548,u0000000000000000000000000548,63053,customer_city_48,GO
c0000000000000000000000000549,u0000000000000000000000000549,55005,customer_city_49,RJ
c0000000000000000000000000550,u0000000000000000000000000550,17217,customer_city_0,MG
c0000000000000000000000000551,u0000000000000000000000000551,18942,customer_city_1,RJ
c0000000000000000000000000552,u0000000000000000000000000552,3207,customer_city_2,GO
c0000000000000000000000000553,u0000000000000000000000000553,76803,customer_city_3,SC
c0000000000000000000000000554,u0000000000000000000000000554,33767,customer_city_4,CE
c0000000000000000000000000555,u0000000000000000000000000555,59118,customer_city_5,PE
c0000000000000000000000000556,u0000000000000000000000000556,19441,customer_city_6,SC
c0000000000000000000000000557,u0000000000000000000000000557,51407,customer_city_7,PR
c0000000000000000000000000558,u0000000000000000000000000558,70248,customer_city_8,SP
c0000000000000000000000000559,u0000000000000000000000000559,32610,customer_city_9,DF
c0000000000000000000000000560,u0000000000000000000000000560,13695,customer_city_10,SP
c0000000000000000000000000561,u0000000000000000000000000561,65166,customer_city_11,PR
c0000000000000000000000000562,u0000000000000000000000000562,6925,customer_city_12,CE
c0000000000000000000000000563,u0000000000000000000000000563,50091,customer_city_13,SP
c0000000000000000000000000564,u0000000000000000000000000564,77758,customer_city_14,RS
c0000000000000000000000000565,u0000000000000000000000000565,16118,customer_city_15,CE
c0000000000000000000000000566,u0000000000000000000000000566,71459,customer_city_16,RJ
c0000000000000000000000000567,u0000000000000000000000000567,88147,customer_city_17,CE
c0000000000000000000000000568,u0000000000000000000000000568,89103,customer_city_18,RJ
c0000000000000000000000000569,u0000000000000000000000000569,87774,customer_city_19,SC
c0000000000000000000000000570,u0000000000000000000000000570,50194,customer_city_20,CE
c0000000000000000000000000571,u0000000000000000000000000571,52337,customer_city_21,SC
c0000000000000000000000000572,u0000000000000000000000000572,85565,customer_city_22,PE
c0000000000000000000000000573,u0000000000000000000000000573,47488,customer_city_23,RS
c0000000000000000000000000574,u0000000000000000000000000574,70514,customer_city_24,DF
c0000000000000000000000000575,u0000000000000000000000000575,69971,customer_city_25,SC
c0000000000000000000000000576,u0000000000000000000000000576,18656,customer_city_26,ES
c0000000000000000000000000577,u0000000000000000000000000577,2719,customer_city_27,PR
c0000000000000000000000000578,u0000000000000000000000000578,84792,customer_city_28,BA
c0000000000000000000000000579,u0000000000000000000000000579,5781,customer_city_29,CE
c0000000000000000000000000580,u0000000000000000000000000580,3355,customer_city_30,SP
c0000000000000000000000000581,u0000000000000000000000000581,57333,customer_city_31,DF
c0000000000000000000000000582,u0000000000000000000000000582,26437,customer_city_32,RS
c0000000000000000000000000583,u0000000000000000000000000583,79361,customer_city_33,CE
c0000000000000000000000000584,u0000000000000000000000000584,44300,customer_city_34,BA
c0000000000000000000000000585,u0000000000000000000000000585,95948,customer_city_35,PR
c0000000000000000000000000586,u0000000000000000000000000586,20299,customer_city_36,ES
c0000000000000000000000000587,u0000000000000000000000000587,42116,customer_city_37,BA
c0000000000000000000000000588,u0000000000000000000000000588,68357,customer_city_38,ES
c0000000000000000000000000589,u0000000000000000000000000589,97695,customer_city_39,RS
c0000000000000000000000000590,u0000000000000000000000000590,98761,customer_city_40,GO
c0000000000000000000000000591,u0000000000000000000000000591,23445,customer_city_41,PR
c0000000000000000000000000592,u0000000000000000000000000592,46215,customer_city_42,ES
c0000000000000000000000000593,u0000000000000000000000000593,66491,customer_city_43,PE
c0000000000000000000000000594,u0000000000000000000000000594,91017,customer_city_44,BA
c0000000000000000000000000595,u0000000000000000000000000595,66072,customer_city_45,PR
c0000000000000000000000000596,u0000000000000000000000000596,71657,customer_city_46,GO
c0000000000000000000000000597,u0000000000000000000000000597,21753,customer_city_47,MG
c0000000000000000000000000598,u0000000000000000000000000598,67523,customer_city_48,GO
c0000000000000000000000000599,u0000000000000000000000000599,51393,customer_city_49,DF
c0000000000000000000000000600,u0000000000000000000000000600,92160,customer_city_0,SC
c0000000000000000000000000601,u0000000000000000000000000601,78803,customer_city_1,ES
c0000000000000000000000000602,u0000000000000000000000000602,45287,customer_city_2,CE
c0000000000000000000000000603,u0000000000000000000000000603,90142,customer_city_3,SC
c0000000000000000000000000604,u0000000000000000000000000604,48739,customer_city_4,PR
c0000000000000000000000000605,u0000000000000000000000000605,20619,customer_city_5,CE
c0000000000000000000000000606,u0000000000000000000000000606,55536,customer_city_6,SP
c0000000000000000000000000607,u0000000000000000000000000607,42592,customer_city_7,CE
c0000000000000000000000000608,u0000000000000000000000000608,31988,customer_city_8,MG
c0000000000000000000000000609,u0000000000000000000000000609,94944,customer_city_9,GO
c0000000000000000000000000610,u0000000000000000000000000610,85560,customer_city_10,SP
c0000000000000000000000000611,u0000000000000000000000000611,63924,customer_city_11,GO
c0000000000000000000000000612,u0000000000000000000000000612,24809,customer_city_12,CE
c0000000000000000000000000613,u0000000000000000000000000613,14213,customer_city_13,CE
c0000000000000000000000000614,u0000000000000000000000000614,17011,customer_city_14,GO
c0000000000000000000000000615,u0000000000000000000000000615,70074,customer_city_15,GO
c0000000000000000000000000616,u0000000000000000000000000616,91874,customer_city_16,CE
c0000000000000000000000000617,u0000000000000000000000000617,28531,customer_city_17,CE
c0000000000000000000000000618,u0000000000000000000000000618,76569,customer_city_18,ES
c0000000000000000000000000619,u0000000000000000000000000619,51145,customer_city_19,ES
c0000000000000000000000000620,u0000000000000000000000000620,28315,customer_city_20,DF
c0000000000000000000000000621,u0000000000000000000000000621,9653,customer_city_21,CE
c0000000000000000000000000622,u0000000000000000000000000622,18083,customer_city_22,PR
c0000000000000000000000000623,u0000000000000000000000000623,35217,customer_city_23,MG
c0000000000000000000000000624,u0000000000000000000000000624,9504,customer_city_24,RS
c0000000000000000000000000625,u0000000000000000000000000625,97558,customer_city_25,ES
c0000000000000000000000000626,u0000000000000000000000000626,26622,customer_city_26,DF
c0000000000000000000000000627,u0000000000000000000000000627,70222,customer_city_27,PE
c0000000000000000000000000628,u0000000000000000000000000628,52593,customer_city_28,ES
c0000000000000000000000000629,u0000000000000000000000000629,34071,customer_city_29,SP
c0000000000000000000000000630,u0000000000000000000000000630,81027,customer_city_30,BA
c0000000000000000000000000631,u0000000000000000000000000631,7436,customer_city_31,GO
c0000000000000000000000000632,u0000000000000000000000000632,29094,customer_city_32,GO
c0000000000000000000000000633,u0000000000000000000000000633,79049,customer_city_33,DF
c0000000000000000000000000634,u0000000000000000000000000634,97658,customer_city_34,PR
c0000000000000000000000000635,u0000000000000000000000000635,67964,customer_city_35,GO
c0000000000000000000000000636,u0000000000000000000000000636,56511,customer_city_36,RJ
c0000000000000000000000000637,u0000000000000000000000000637,93013,customer_city_37,PE
c0000000000000000000000000638,u0000000000000000000000000638,72658,customer_city_38,MG
c0000000000000000000000000639,u0000000000000000000000000639,95997,customer_city_39,PR
c0000000000000000000000000640,u0000000000000000000000000640,37492,customer_city_40,SC
c0000000000000000000000000641,u0000000000000000000000000641,76135,customer_city_41,DF
c0000000000000000000000000642,u0000000000000000000000000642,33633,customer_city_42,CE
c0000000000000000000000000643,u0000000000000000000000000643,33295,customer_city_43,CE
c0000000000000000000000000644,u0000000000000000000000000644,43946,customer_city_44,RS
c0000000000000000000000000645,u0000000000000000000000000645,43844,customer_city_45,ES
c0000000000000000000000000646,u0000000000000000000000000646,45106,customer_city_46,CE
c0000000000000000000000000647,u0000000000000000000000000647,42419,customer_city_47,BA
c0000000000000000000000000648,u0000000000000000000000000648,65819,customer_city_48,DF
c0000000000000000000000000649,u0000000000000000000000000649,30990,customer_city_49,CE
c0000000000000000000000000650,u0000000000000000000000000650,31482,customer_city_0,DF
c0000000000000000000000000651,u0000000000000000000000000651,82368,customer_city_1,CE
c0000000000000000000000000652,u0000000000000000000000000652,94684,customer_city_2,PE
c0000000000000000000000000653,u0000000000000000000000000653,91234,customer_city_3,RJ
c0000000000000000000000000654,u0000000000000000000000000654,42222,customer_city_4,GO
c0000000000000000000000000655,u0000000000000000000000000655,69349,customer_city_5,PR
c0000000000000000000000000656,u0000000000000000000000000656,83756,customer_city_6,BA
c0000000000000000000000000657,u0000000000000000000000000657,73133,customer_city_7,PE
c0000000000000000000000000658,u0000000000000000000000000658,13062,customer_city_8,RJ
c0000000000000000000000000659,u0000000000000000000000000659,26512,customer_city_9,ES
c0000000000000000000000000660,u0000000000000000000000000660,64608,customer_city_10,BA
c0000000000000000000000000661,u0000000000000000000000000661,74278,customer_city_11,MG
c0000000000000000000000000662,u0000000000000000000000000662,51475,customer_city_12,BA
c0000000000000000000000000663,u0000000000000000000000000663,18287,customer_city_13,RJ
c0000000000000000000000000664,u0000000000000000000000000664,53336,customer_city_14,PR
c0000000000000000000000000665,u0000000000000000000000000665,91288,customer_city_15,SC
c0000000000000000000000000666,u0000000000000000000000000666,7978,customer_city_16,BA
c0000000000000000000000000667,u0000000000000000000000000667,75381,customer_city_17,DF
c0000000000000000000000000668,u0000000000000000000000000668,41744,customer_city_18,DF
c0000000000000000000000000669,u0000000000000000000000000669,70460,customer_city_19,SP
c0000000000000000000000000670,u0000000000000000000000000670,83656,customer_city_20,SC
c0000000000000000000000000671,u0000000000000000000000000671,43539,customer_city_21,RJ
c0000000000000000000000000672,u0000000000000000000000000672,4118,customer_city_22,ES
c0000000000000000000000000673,u0000000000000000000000000673,15548,customer_city_23,RS
c0000000000000000000000000674,u0000000000000000000000000674,2274,customer_city_24,ES
c0000000000000000000000000675,u0000000000000000000000000675,45625,customer_city_25,MG
c0000000000000000000000000676,u0000000000000000000000000676,63781,customer_city_26,DF
c0000000000000000000000000677,u0000000000000000000000000677,14863,customer_city_27,GO
c0000000000000000000000000678,u0000000000000000000000000678,55264,customer_city_28,DF
c0000000000000000000000000679,u0000000000000000000000000679,32492,customer_city_29,ES
c0000000000000000000000000680,u0000000000000000000000000680,30576,customer_city_30,CE
c0000000000000000000000000681,u0000000000000000000000000681,28713,customer_city_31,DF
c0000000000000000000000000682,u0000000000000000000000000682,80777,customer_city_32,MG
c0000000000000000000000000683,u0000000000000000000000000683,21380,customer_city_33,SP
c0000000000000000000000000684,u0000000000000000000000000684,26423,customer_city_34,SP
c0000000000000000000000000685,u0000000000000000000000000685,10311,customer_city_35,PE
c0000000000000000000000000686,u0000000000000000000000000686,9766,customer_city_36,BA
c0000000000000000000000000687,u0000000000000000000000000687,68127,customer_city_37,ES
c0000000000000000000000000688,u0000000000000000000000000688,60456,customer_city_38,PR
c0000000000000000000000000689,u0000000000000000000000000689,6149,customer_city_39,DF
c0000000000000000000000000690,u0000000000000000000000000690,5552,customer_city_40,CE
c0000000000000000000000000691,u0000000000000000000000000691,36160,customer_city_41,CE
c0000000000000000000000000692,u0000000000000000000000000692,24210,customer_city_42,RS
c0000000000000000000000000693,u0000000000000000000000000693,38475,customer_city_43,SP
c0000000000000000000000000694,u0000000000000000000000000694,85622,customer_city_44,PE
c0000000000000000000000000695,u0000000000000000000000000695,66171,customer_city_45,PR
c0000000000000000000000000696,u0000000000000000000000000696,49167,customer_city_46,RS
c0000000000000000000000000697,u0000000000000000000000000697,29523,customer_city_47,ES
c0000000000000000000000000698,u0000000000000000000000000698,46084,customer_city_48,MG
c0000000000000000000000000699,u0000000000000000000000000699,56944,customer_city_49,RJ
c0000000000000000000000000700,u0000000000000000000000000700,14077,customer_city_0,RS
c0000000000000000000000000701,u0000000000000000000000000701,29402,customer_city_1,CE
c0000000000000000000000000702,u0000000000000000000000000702,49705,customer_city_2,PE
c0000000000000000000000000703,u0000000000000000000000000703,87651,customer_city_3,SP
c0000000000000000000000000704,u0000000000000000000000000704,95421,customer_city_4,SC
c0000000000000000000000000705,u0000000000000000000000000705,96546,customer_city_5,PE
c0000000000000000000000000706,u0000000000000000000000000706,79897,customer_city_6,MG
c0000000000000000000000000707,u0000000000000000000000000707,68173,customer_city_7,PE
c0000000000000000000000000708,u0000000000000000000000000708,94187,customer_city_8,SP
c0000000000000000000000000709,u0000000000000000000000000709,54307,customer_city_9,PR
c0000000000000000000000000710,u0000000000000000000000000710,92058,customer_city_10,RS
c0000000000000000000000000711,u0000000000000000000000000711,57967,customer_city_11,PR
c0000000000000000000000000712,u0000000000000000000000000712,30429,customer_city_12,SP
c0000000000000000000000000713,u0000000000000000000000000713,68970,customer_city_13,RS
c0000000000000000000000000714,u0000000000000000000000000714,19538,customer_city_14,CE
c0000000000000000000000000715,u0000000000000000000000000715,80886,customer_city_15,PR
c0000000000000000000000000716,u0000000000000000000000000716,33592,customer_city_16,PR
c0000000000000000000000000717,u0000000000000000000000000717,50994,customer_city_17,BA
c0000000000000000000000000718,u0000000000000000000000000718,45346,customer_city_18,MG
c0000000000000000000000000719,u0000000000000000000000000719,48867,customer_city_19,SP
c0000000000000000000000000720,u0000000000000000000000000720,4806,customer_city_20,PR
c0000000000000000000000000721,u0000000000000000000000000721,72626,customer_city_21,GO
c0000000000000000000000000722,u0000000000000000000000000722,77668,customer_city_22,CE
c0000000000000000000000000723,u0000000000000000000000000723,92342,customer_city_23,RS
c0000000000000000000000000724,u0000000000000000000000000724,51831,customer_city_24,CE
c0000000000000000000000000725,u0000000000000000000000000725,38997,customer_city_25,SC
c0000000000000000000000000726,u0000000000000000000000000726,42054,customer_city_26,PR
c0000000000000000000000000727,u0000000000000000000000000727,18540,customer_city_27,SP
c0000000000000000000000000728,u0000000000000000000000000728,54556,customer_city_28,MG
c0000000000000000000000000729,u0000000000000000000000000729,85196,customer_city_29,RJ
c0000000000000000000000000730,u0000000000000000000000000730,43823,customer_city_30,SC
c0000000000000000000000000731,u0000000000000000000000000731,3242,customer_city_31,SC
c0000000000000000000000000732,u0000000000000000000000000732,13653,customer_city_32,PE
c0000000000000000000000000733,u0000000000000000000000000733,70397,customer_city_33,PR
c0000000000000000000000000734,u0000000000000000000000000734,30771,customer_city_34,MG
c0000000000000000000000000735,u0000000000000000000000000735,30571,customer_city_35,CE
c0000000000000000000000000736,u0000000000000000000000000736,22895,customer_city_36,SP
c0000000000000000000000000737,u0000000000000000000000000737,66205,customer_city_37,MG
c0000000000000000000000000738,u0000000000000000000000000738,58036,customer_city_38,PE
c0000000000000000000000000739,u0000000000000000000000000739,90915,customer_city_39,PE
c0000000000000000000000000740,u0000000000000000000000000740,50914,customer_city_40,SC
c0000000000000000000000000741,u0000000000000000000000000741,3369,customer_city_41,DF
c0000000000000000000000000742,u0000000000000000000000000742,98453,customer_city_42,RJ
c0000000000000000000000000743,u0000000000000000000000000743,13725,customer_city_43,DF
c0000000000000000000000000744,u0000000000000000000000000744,83709,customer_city_44,PR
c0000000000000000000000000745,u0000000000000000000000000745,17521,customer_city_45,RJ
c0000000000000000000000000746,u0000000000000000000000000746,41278,customer_city_46,GO
c0000000000000000000000000747,u0000000000000000000000000747,87299,customer_city_47,MG
c0000000000000000000000000748,u0000000000000000000000000748,16159,customer_city_48,DF
c0000000000000000000000000749,u0000000000000000000000000749,96977,customer_city_49,SC
c0000000000000000000000000750,u0000000000000000000000000750,32410,customer_city_0,PE
